Drug	Protein
477468	P15289
64143	P24462
108150	P05181
2585	P17302
3121	P35498
2995	P05177
2378	P08684
4858	Q460N3
439153	P11177
5734	P27338
3380	P08684
522325	P23219
5951	O15269
53461739	P14867
2801	P05177
19910	P50579
16058637	P45983
447277	O95749
439153	O95168
387447	P49720
5487	Q9Y2I1
62867	P05177
14985	P09211
5361	Q9NXA8
657061	P45452
154059	P08684
445707	P08263
5206	P78334
2995	P11229
4121	P00918
10096344	P08684
4099	P18507
25195347	P11142
6267	Q96I59
6030	P62312
444972	P16930
31703	P10635
5381226	Q9HB55
46937134	Q9UBT6
896	P14902
4058	P08684
221493	P09669
4205	P11712
4914	Q12791
444570	P00797
54670067	O60568
4060	P10632
131704225	Q16706
445076	P11586
2484	Q14534
11531308	Q15596
87642	Q9BWD1
6305	P17752
2818	P18089
449005	P12235
1001	P07478
2519	Q14123
37464	P08908
5281081	P21964
439456	P51178
447405	P23919
70678590	Q96EY8
65016	P08684
6176	Q9BZX2
42890	P10635
25174101	P12931
5326956	P35968
3823	Q16678
5656	P33261
448002	P08254
60795	P08908
2118	P24462
5289086	P50579
70789197	P02675
5429	P30542
24752833	P00742
439260	P00439
237	P08684
122357	P06744
16130644	P05154
439284	P19367
44462678	P49841
71158	Q05586
5881	O60391
5494414	P24941
5280805	P42330
47953	P27338
5288382	P07900
98614	O14757
60825	Q99447
54454	P20815
81831	P09871
750	P22557
2789	P47870
2818	Q16678
6172	P22303
5568	P14416
2088	P29074
124886	P19440
5472	P10632
3964	P34969
4485	P11712
124886	P00390
4585	P35462
4539	P11388
159296	Q9Y663
45268539	P53779
2519	P10632
107807	P06276
11556711	P28065
5881	P31644
159296	P07998
3821	P25103
5284596	P10632
15433	P02689
16758226	Q92731
3121	Q9HAW8
54676228	P23219
969472	P18505
3488	P48048
167842	P42262
439153	O95178
644241	P10721
6031	Q9UBQ6
439153	P21695
6049	P00813
11561674	P27815
1103	P11926
5029	P10635
16122635	P17612
23586040	P00734
3007	P31645
5281881	P20711
1615	Q01959
4236	P08684
448503	P35030
3062316	P09619
68911	P33261
2230	P11229
2520	P08684
2244	P04637
4923	P11712
445382	P11217
9812534	P08684
6918558	P20309
6918493	P08684
6323244	P07339
4058	P20813
5587	P10635
2153	P08684
6000	P46098
750	P23415
3380	P35503
8275	Q13002
110634	O76074
5709	P08913
9547909	P49354
444883	O75390
4158	P10635
3758	Q13946
6140	Q9UHI5
11658860	P04798
4873	Q9UHW9
37632	P47870
227	Q96RQ9
439153	O95298
54454	P10632
1349907	P10635
4506	O00591
145068	P08684
439153	P40925
104625	P00734
3081361	Q02763
72287	P35348
5289258	Q9UBX1
71360	P20815
4058	P41145
1031	P61626
2761	Q9P0X4
441074	P08684
5289039	O75390
446753	P00374
31101	P18825
16362	P08684
6436173	O75469
9547901	P06737
6140	P07101
3440	Q13621
25126798	P23458
5452	P28223
3373	Q8N1C3
3957	P10632
5483	P05164
10086234	O60911
9677	P21397
23653533	P00749
4192	P47869
6852141	P03951
55283	P04798
4099	O00591
33741	Q8TCU5
3033621	P34903
45266502	P34995
3036505	P11712
5966	P22303
46937084	P16442
5487427	P11229
6852209	Q16539
586	P06732
5584	P08913
5073	P21728
4064	P31644
15951529	P08684
6326983	P15531
6857692	P03951
11626560	P20815
3675	P21397
443936	P04150
156419	P10635
237	P50135
447362	P00742
5281040	P08684
439750	Q92696
441074	Q12809
18104	P21728
11861988	P07477
5281004	P08684
9824580	P10632
2794	O95342
1727	P05181
445950	P24941
10150441	P15121
60795	P14416
439352	P04183
3690	P20815
10976469	P53778
447958	P24941
24756824	P68400
42113	P30049
2244	O43741
25138289	P28838
3792	P20309
5381226	O75469
36314	P24462
5329102	P35916
176077	P06280
3000715	P05181
5566	P35348
6279	P08684
439553	P49789
3532	Q9NSD5
5289517	P42262
1549008	Q14534
4993	P10635
14969	P02768
31640	P18505
60795	P11229
10836	P18825
208898	P35348
2266	P14679
2343	P00915
24826799	P21802
2160	P05177
446127	P00797
445843	P07477
17753799	P07477
447700	P00519
25113181	P08581
969472	O00591
5111	P45452
1051	Q9Y600
3229	P11388
4192	Q99928
2164	P42262
64689	P04746
28486	O14732
31401	P52895
444031	P08172
3950	Q9H169
54726191	P08684
10062732	P11217
667490	P12268
2809	P08684
5831	P47712
55283	P10635
1110	Q02809
5311027	P42330
2368	P13945
439260	P13945
2797541	P15121
6729	P11229
147071	Q96C86
261004	Q16881
145742	P45877
4890	Q99928
4999	P78334
3902	P08684
4633	P06276
5593	P11229
446157	P04035
40973	P06401
5311507	P35348
447315	Q9NP99
57515973	P08684
445651	P01859
9896504	P45452
4506	A8MPY1
4893	Q9NS40
6305	Q8IWU9
9782	P11511
24916788	P08238
447701	P19021
164509	P42262
11701820	P56817
2153	Q07343
4055	P15559
3749	P35503
5991	P08684
2369	P05177
11167602	O60656
441074	P10632
4616	P28472
5193	Q14957
33032	P15104
2519	P78527
6089	P28223
4054	P33261
72287	P08173
6914568	O14757
25058136	P42892
2342	P08172
130804	O14957
5591	P35503
3562	P47870
3823	P11712
3518	P08684
643976	P30043
702	P47870
4585	P28223
10062732	P21549
5326868	Q16539
146570	P08684
5284583	Q00975
4594	P05177
71733	P07550
4543	P05181
449126	P00734
6137	Q00266
11674979	P11362
3121	P08684
1676	P30542
449487	P17538
6918554	P08684
33032	P43004
439153	P48448
3672	P12104
4205	P35368
261004	O14920
441243	P20815
62867	P21728
9865528	P10635
447027	P08574
24832019	P22303
60198	P11511
6323481	P17252
11235729	P27487
5957	O60706
5884	Q9UDR5
667468	P35368
5326978	P68400
216235	P24530
6917779	P31645
6031	P30085
175496	P32929
3341	P35368
46937076	P37231
446284	P32418
3343	P08588
17753820	P67775
5732	P23219
2170	P08173
24963037	P07477
4100	P22748
5481350	P22392
3671	Q08499
5459374	P27487
4999	Q99928
2267	P20813
3117	P20815
4494	Q01668
439750	P24310
10482134	P16233
439501	P04798
3034034	P05177
1051	Q96I15
2955	P35354
54726191	P09086
33741	P35372
5591	P04798
2708	P09211
4592	P24941
5289418	P11362
4184	P41145
16040289	P35968
4506	P18505
37632	Q8N1C3
439153	P26439
4594	P08684
91443	P34897
2809	Q8N1C3
2754	P33261
11167602	P33261
104772	Q92731
4771	P21397
4192	P14867
2913	P08172
9651	P30926
60937	P38606
3003157	P48169
175468	P09466
4735	P04798
6914273	P21817
104904	P01834
2585	P07550
153994	P05181
10397869	P56817
3562	P48051
2727	P23219
656969	Q08499
5289085	P08574
5994	P06401
2441	P08684
5502	P27815
33746	P30536
4993	P10632
5327150	Q9H3S4
5381226	P05181
42113	Q8N1C3
5826	Q96RJ0
5839	P19099
311	Q9GZU7
56339	P20813
25113125	P00734
2678	P35367
5342	P33527
8969	P35462
16682987	Q9Y277
5287467	P49356
121750	P04818
5284592	P21554
26987	P35367
4829	P37231
46937045	O15530
7027	P09848
3964	P31645
175805	P05177
24239	P35228
159296	P49888
24768551	P63208
23700	Q16222
25195347	Q99933
123631	P08684
60795	P28222
60947	P08514
10113978	P05177
2378	P20813
46937106	P39900
33032	O75879
1615	P23975
178052	P43681
2520	P33260
2157	P04798
2761	Q01668
439153	P51553
656966	Q08499
1775	P20813
6335412	P23219
2441	P05177
6451149	P11712
6540428	P28335
2811	P78334
11978813	P10635
5288101	Q9NPB1
5362417	P12821
2160	P41143
60606	P08684
10531	P41595
42608447	P27487
10095865	P00742
5492457	P15085
17758361	P00734
2733526	P20815
3157	Q9NS40
176870	P22309
5828196	P24941
2381	P11229
3385	Q06203
6857699	P03372
1935	P06276
1396	P35354
110634	P20815
3964	P28222
5950	P21549
444036	P24462
123831	P35228
71371	P10632
3827	P27815
5284569	P35372
439356	P23381
3331	P33261
5362440	P33261
5833	O00305
5816	P25100
3767	P33261
7405	P80075
4478249	Q6NXR0
8582	P11217
657081	P17931
5284513	P10826
71158	P34903
33032	Q07075
447961	P24941
284	P00918
10101	Q13224
6914661	P23467
26987	P08684
60663	Q9P0X4
3284	P00915
5329102	P10721
6450551	P33261
11269429	Q15788
49867153	P11217
452548	P33261
8977	P20339
124886	O14880
6215	P47712
3345	P35372
46937143	P08588
53232	P20815
71158	P48169
15433	Q14494
2164	Q13002
2196	P28223
3675	Q8TD30
439153	Q9UBM7
3114	P11229
449171	P05177
457193	Q02880
4768	P25100
33032	Q8TD30
439153	P15121
5281078	Q9HAW8
4585	P34903
2727	P33261
125017	P23975
5280427	P43119
34755	Q14749
10235	P43681
643975	P16435
3676	P20815
2783	P01375
4189	P20813
5284570	P41145
3034034	P05181
5360696	Q15822
159296	O14792
439196	O15169
6603901	Q03181
5978	P07437
221493	P10606
1894	P29474
2756	P05181
3121	Q9NY72
643975	P14920
5289417	P08473
126941	Q06278
171548	P11498
7028	Q01959
3002190	P05177
4462	P21912
6041	P21397
445354	O75911
20279	P27707
448171	P06239
46937097	P04054
54682461	P33261
20279	P09884
23586154	P55196
5284513	P28702
2809	P47869
2740174	P53582
444	P32297
4737	P42262
702	P28332
449241	P17612
104850	P08684
1986	P43166
26757	P11509
448317	P20701
53461739	P47869
59227	P05177
145742	O15460
64689	P19367
449162	P18031
447865	P68363
10917	O43772
2585	P47989
7339	Q9NWZ5
441314	Q14697
5566	P22310
3034010	P07098
4940	P25100
3034285	O14957
5280346	P08574
10132	P23368
28620	P05023
3393	P18505
3410	P07550
447048	Q9NTG7
4747	P08913
6323497	P20815
1130	P13584
4046	P22303
16133751	Q01718
444552	P09038
8730	P10827
4506	P05181
3446	Q14957
7339	P00492
3241	P08913
5311167	P04150
17753777	P09601
522325	P08684
24851688	P11309
11005	P17900
4168	P46098
9651	P02708
5287668	Q13231
643976	Q9UJM8
192706	P06276
444863	P22303
985	P02689
444885	P23141
6473	Q13002
16040257	P28845
25419	P12236
44259	P24941
644073	P08684
4506	P34903
11143173	Q9UNA0
25263223	P28845
5816	P08588
5994	P10635
11608401	P17612
3062316	P29317
6323490	P14625
2475	P13945
3108	Q9Y233
5002	P28566
10341154	Q16539
60663	P54284
445966	P24941
4192	P48169
1738118	P15291
92824	O75390
5961	O95932
27447	P10635
3034034	P10632
446947	P49247
8977	P60953
4469371	P07477
24971313	P24941
4748	P11712
5284549	P11712
5962	Q8WY07
10518	P14867
5995	P21964
171548	P05166
5287991	P07477
24978486	Q96C86
24826799	P11362
3007	Q96RJ0
5961	Q08188
1738118	Q9UK23
4735	P10632
3261	Q8N1C3
39765	Q15822
21867154	P20309
24873435	P08684
16490	P04150
146089	Q9UKY3
4485	P05177
146570	P33261
33166	Q8WX39
50515	Q02880
5584	P08908
2294	P34903
3821	P08912
3488	O95342
72474	P05177
2157	P10632
3007	Q16568
443879	P10635
6435415	P16444
14925	Q99798
6917698	P33261
2479	Q99928
2585	P18825
4478249	P36405
2712	Q99928
60854	P35462
2756	P08684
9838022	P41145
4828	P08588
65632	P00813
3333	Q01668
440141	P07998
4054	Q12879
3671	Q14432
4497	P08684
6009	P05093
62452	P54317
2294	P31644
2764	P08684
68867	P28223
5994	P08235
6918558	P08912
9957008	Q92731
4409	P23219
6917698	Q12809
5950	Q9BYV1
5359371	P35372
4763	Q12879
26175	Q05940
2726	P06276
16004692	P33261
324690	P00734
5486971	O00555
4095	P20813
54892	P12821
69672	Q12882
2170	O00591
4585	P33261
4746	P50416
3121	Q14524
1003	Q7Z4W1
5284513	O43174
41781	P11712
4940	P35348
3062316	P00519
56339	P11712
447450	P18031
2995	P35368
446308	P14555
2726	P11229
2802	P18505
5460341	P98194
439750	P24311
31378	P08235
13342	P07437
1032	Q9NQX3
6131	P30085
171548	Q16678
27661	P33402
3823	O43174
2153	P10635
5281855	P17252
7419	P04181
1727	P22001
387447	P28066
4634	P11229
5429	P29274
11221386	P07333
5957	Q96Q40
4763	P04798
13109	P08684
91460	P06276
444031	P08684
12594	P24462
3404	P08684
16682987	P45880
656912	P29474
35370	P16662
44259	O15530
284	P05230
65833	Q14957
4926	P08172
702	P14550
2955	P05164
3393	O14764
4585	P18507
119031	Q8N119
3964	P28223
5280335	Q9NZD2
3562	O60391
31101	P21917
3342298	P45452
314123	P24941
11707110	P36507
5288783	P05164
5504	P08913
243	P51151
1775	P08684
5139	P29474
4507	Q08289
3226	P48167
5472	P11712
6445226	P00734
446414	P62942
5426	Q96SW2
11974440	P27487
57525501	P28845
8064	Q9NZK7
5584	P23975
1110	Q9BXA5
151166	P11712
11545694	P28845
2396	P11309
5593	P08173
46937118	P49862
2170	P47870
3000715	P47869
25134253	P56817
5281040	P10632
1051	Q16773
11531308	P03372
4999	P28476
3033	P05177
10976469	P22694
447478	P07477
6834	P08912
5002	P33261
5288075	Q9UKL6
6451164	O75469
445650	P01834
31101	P28221
4506	Q8N1C3
5002	P24462
131704276	P07477
2761	O43497
750	Q14749
5391	A8MPY1
1548972	P35503
176870	P05177
126941	P00374
9819610	P35557
5288826	Q9HAW9
5284627	O00591
5288859	P00918
2160	P13945
2818	P34969
244	P08684
5361	P00734
5462328	P41145
6804	Q08188
5090	P08684
84029	Q12809
163884	P09874
131704227	P68133
3658	P35367
3675	P80404
10917	Q8N8R3
985	Q14541
3058751	P24462
33032	P49448
5401	Q12809
4058	Q14957
171548	P05165
84029	Q9Y6L6
439153	P51649
9956726	Q15788
6914595	P21964
443958	P04150
667468	P18089
5504	P25021
5452	P35348
5288395	P11217
2161	P08700
10101	P41145
4763	P42262
77993	P11712
35370	P10632
5468	P35354
3784	P54289
11954293	P35348
5280793	O15528
14985	O75469
3226	O15554
6386	P62158
448976	P07900
447912	P55055
447835	P23219
89594	Q9UGM1
5284627	P18505
9854073	P20815
4631	P10635
68841	Q03721
1201549	P35367
72287	P08912
6804	O76074
2712	P18507
131704254	P18031
10343728	P00742
3000391	Q7L5Y9
312145	P42336
4478249	P09211
637568	Q14145
444718	Q9UNX3
3542	P61925
33032	P07814
2162	P24462
119570	P35462
9809715	P35916
4020	P31645
4058	Q13224
6323481	P48651
3121	P33260
2162	P11509
23647657	P24941
3373	P31644
5284632	P10635
2554	P11712
439196	Q9UJ68
4064	P48169
54675783	P99999
165339	P09211
3562	O14764
11987878	P08238
6031	Q9P2W7
4993	P11712
439260	Q05940
667468	P33261
23655000	P14174
54670067	P09172
5494422	P27487
445245	P09848
24798742	P49841
46936378	P12235
3342	P23219
3823	P08684
68844	P00918
4054	Q05586
159738	P00813
54671203	P61769
9444	P32320
5951	O15270
115069	P11684
2784	P11229
6436219	P68133
5403	P07550
5095	P21728
5090	P15502
5095	P35462
4030	P68371
4927	P62158
5743	P33261
145729	P33316
439153	P56181
439183	P60174
6323490	P07900
1649	P35228
3345	P41145
147071	P06730
2141	P10696
6009	P08684
439153	P03915
4506	P24046
5880	Q8NBQ5
33032	Q9H936
2756	P05177
24066	P10635
2144	P00918
445993	P54577
54678486	P33261
7697	P11511
54726191	P24462
6041	P35368
219078	Q9NY46
9944398	P10275
3763	Q8N1C3
11707110	Q02750
1548972	P20815
2130	P20711
3777900	P07900
24821094	P10635
439260	P35368
4740	P27815
5281077	P78334
5960	P22234
6105620	O60760
60823	P35869
44462678	P68400
68873	P06401
94191	P12235
3715	Q8N8N7
5284603	P24462
6918837	Q92769
5756	P03372
77999	P11712
3308	P19793
24180720	P15056
969472	O14764
3380	Q16445
3054	P21964
5291	P09619
5288826	P22309
3957	P11712
4616	P18505
16132416	P16066
5090	P35354
448661	P18031
3821	P23975
5287443	P12931
97536	P0CG29
4642	P11229
6322	P00966
3202	P22303
5950	Q8IUZ5
3033818	P11712
5493381	P08684
4565	P24941
445967	P24941
5833	Q08289
3958	P78334
447865	Q13748
70678590	Q99707
26175	P27338
11197931	P03372
64689	P19961
5310967	P10145
5881	P08684
124886	P36969
53232	P24462
446752	P00374
45266800	P30273
5289122	P43235
2170	Q9UN88
4474	P35348
311	O14964
448828	P04746
3823	P11511
12041	P01375
60825	P00558
57525501	P16435
4201	P48048
54746	P08588
5351166	P52209
5287586	P22303
16739648	P19838
91270	P12821
5957	P00966
1775	P33261
4095	P35372
3308	P23219
6951123	P02778
9305	Q6PHW0
1854	P18031
447476	P00749
5391	P33261
4927	P10635
969472	P34903
9690109	Q01959
5426	P35354
244	P05177
444885	P16581
6013	P20813
2818	P50406
6115	P05181
5359476	P04054
4485	P62158
89594	Q15822
4992	P35367
284	Q9BVM4
15227560	P0CG47
4754	Q16696
3339	Q07869
961704	O60551
4887	Q02817
3121	P45954
3308	P35354
3404	P11712
5310967	P17787
5746	P16435
5591	P37231
4927	P11712
4471892	P07858
6950578	P07101
44585557	P07900
64689	P11217
114683	P02788
24963048	P49841
1587957	O14757
145068	P33402
3366	P26358
2118	P47869
5287571	P00491
4915	P47989
72081	P30518
5284513	P10276
3821	P08173
87642	Q92830
47811	P28222
14985	Q9UDX4
60198	P08684
153994	O60840
4456	P06276
980	P50225
5326967	P22303
444	P05181
129228	P08684
208898	Q01668
24941248	P53350
445015	P01116
439162	P16118
45273683	P49137
5709	P35368
22021390	P08069
10101	O15399
9549257	P00742
1548943	P35354
11625818	P20813
92249	P30405
4754	P05181
44129612	P61158
4235	P10635
5289459	Q9UNI1
5288709	P24941
91532	Q12756
6335412	P37231
4011	P23975
5281077	P14867
60825	P30085
92249	Q9BY41
2995	P08588
17753965	P15559
5281078	P20815
2170	Q99928
4585	P35367
702	P46098
2913	P35503
445675	Q16222
145742	Q32P28
3062316	P42684
5994	P41145
73271	Q12882
4369359	P08684
4909	P05177
448022	P43235
11658860	P33261
656909	P09848
3608	P05181
6083	Q07343
6058	P49146
656583	Q92731
6917698	P05177
4943	P18505
30323	P05177
63306	P09874
3032732	Q15596
60919	P08684
5754	P10632
134601	Q8TE23
5280795	P10632
3487	P47870
54746	P35368
6005	P18089
4595	Q13639
65241	P11217
5287969	P00533
70678542	Q9UBK8
6323481	Q9Y2Q0
4211	P10109
11269429	P11473
6918248	P21917
3062316	P05177
3016	O14764
667468	P08172
68740	P14324
123631	P20815
6010	P20813
9576916	P08514
24826799	P12931
1176	P35222
107970	P10635
31101	P18089
657077	P20231
5314	P08172
2441	Q99928
2564	P33261
6041	P35348
445675	Q14376
13559281	P08684
8969	P18089
456214	Q15418
9651	P36544
5035	P08684
159961	P23526
5429	Q07343
444238	P00734
13109	P11511
31640	O00591
2170	P08913
284	P07998
4369162	P11217
46937142	O43617
5743	Q16678
115237	P28335
46937054	P48147
3964	P21728
4543	P08913
10039403	P08254
208898	P18825
681	P14416
5578	P00374
3562	P48549
441314	O43451
2170	P78334
1051	O95470
189150	P05062
637542	Q14914
3672	P10632
71360	P35462
2249	P07550
10174090	P10275
6256	P04818
11646	P02144
24239	P29474
7028	O95644
4890	Q16445
3016	P30536
8064	Q9UKM7
2520	O00555
46937028	P07477
24066	P20815
4054	P14416
44563262	P06239
3033621	P47870
10836	P27338
65258	Q05315
440190	Q96C86
446845	O14949
4940	P08173
5284607	P02818
3779	P04798
31703	P16435
8977	P61586
2724385	P05023
65098	P50440
11544170	O00141
131704313	P49354
3825	P11712
588963	P61160
4358	P34913
4064	P33261
6436135	Q9Y271
10517	P35372
60795	P20309
5311017	P16435
446541	Q9HAW7
3121	Q9NY46
221493	P24310
2520	O60840
8223	P14416
3821	P28222
444607	P00918
447029	P29475
10113978	Q08881
12041	P09429
24812719	P35968
119570	P28221
1021	P13716
6335412	P09917
54841	O60391
5288826	P54855
2726	P35348
2726	P08913
159866	Q02127
1540	P24941
134780	P35354
10182969	P33261
2796	Q02928
3324	P08684
4184	P35348
11005	P17612
2519	P20815
42609673	Q9UKQ2
9294	Q05940
60961	P0DMS8
4380	P21397
12412578	P17612
6047	P14416
750	P21549
2818	P22310
3675	Q9HB55
3676	P24462
2337	Q9Y5Y9
2206	P10632
12000240	P55210
216454	P49354
10180201	P54577
439554	P01857
11658860	Q01740
446966	P01857
2244	O14920
61996	P41145
9578005	P20648
9926791	P23458
3108	P27815
985	P09466
2160	P35368
5312109	P09211
9822610	P35968
4909	P14867
89594	P20813
13611	P07998
11954293	P07550
156391	P16662
5556	Q8N1C3
3059	Q9HAW9
54670067	Q9NXG6
15942677	P28845
4235	P05177
2726	P25100
4585	P10635
4114	P05177
24826799	P10635
657308	P08684
89594	P11712
5426	P21802
447297	P33260
51263	P35372
2812	P15538
3964	P23975
2294	P43681
5327155	P18031
4174	P19099
5078	P05177
5288658	P68133
2767	P06276
3341	P18825
4189	P15538
3517	P18089
54746	P21918
11579	P13716
444718	P39023
44129612	O15511
149351	P34995
33032	O15382
2479	O00591
5281672	P48736
5284603	P08684
6918248	P28223
26757	P33261
3955	P41145
33032	Q14831
2833	P05181
5361	P47712
10311306	P10635
439153	O95299
5584	P21728
44093	P12821
4595	P10635
667484	P47870
667468	P08912
6137	P15104
5533	P08913
446220	P11712
82148	P11712
17676	P14416
1746	P00734
50294	Q13258
4887	P08684
6262	Q9Y619
89594	P04798
3011155	P00813
9845059	Q96RI1
8969	Q15842
46937030	P00734
119570	P14416
1676	P29274
3878	Q99250
5865	P04150
3182	P29274
244	P10632
60838	P20813
115237	P35368
439153	P00326
65866	Q06432
8280	P08684
192711	Q05586
5287544	P12931
387447	P60900
5391	P47870
6037	P05181
3033	P22309
3517	P08913
1759	P00918
3767	P10632
54746	P25100
131505	P04054
31721	Q05940
4909	P20813
1649	P29475
5326883	P08709
4184	P30939
6603746	P27815
3696	Q9NZV8
5950	Q9Y697
443894	P37288
4474	P62158
5289535	P61626
6112	O43766
5504	P18825
16058639	P18031
5192	P69905
979	P00734
3033	P20813
6386	P07998
4927	P11229
449346	P15309
439153	O14556
647	Q13907
2726	P05181
456468	P20823
5002	P08912
387447	P23219
439153	P49189
5361	P41231
2441	P18507
5502	P08684
971	P12931
101798	P11226
1051	Q9NUV7
3696	P05181
4192	P08684
25134249	P56817
5280795	P11712
39981	P27708
7464	Q9UNI1
8271	P14867
5360696	P41145
4911	Q4U2R8
38904	P09211
42113	O00591
6323481	Q9BVG9
439153	O96000
56339	P33261
5287739	Q9UBT6
130804	P07919
448965	P07900
28864	P28335
5381226	P10632
5546	P05177
5734	P35499
446336	P06730
44462678	Q99661
445354	P12271
2162	Q08289
24771867	O14965
6540428	P08908
5090	P10632
11658860	P20813
5327110	P61925
43815	P10632
2585	O95298
6857719	P03951
6830	Q8N142
444764	P18031
3001055	P10635
3062316	P08684
447096	P11717
16129675	P32238
2118	P28472
2479	P18505
28864	P28222
5734	Q9P0X4
2789	Q9UN88
1983	Q9HAW8
5757	P24462
3016	P20813
14985	P48506
26721	P01189
6076	P31323
55891	P12821
2803	P04798
4616	Q9UN88
3226	P30049
94286438	Q16647
5335	P20813
68844	P22748
2717	P30536
4184	P23975
51081	P11388
2585	P15692
3038	P00915
2812	P08684
10113978	P08684
938	Q15274
439530	P84098
2818	P10635
5881	P34903
1060	Q9BYV1
10836	P23975
3702	P51787
5904	Q16348
2441	Q16445
5002	P21917
2995	P08912
68873	P35354
449555	P00390
446382	P15085
92974	P18825
11493598	P28482
5281078	O60656
5280346	O14949
6446	P16471
25138280	O60674
2726	P14416
44602	O75899
38904	P30711
31275	Q9Y275
446556	P00374
2726	P18825
867	P09012
