	Drug ID	Gene
21470	DB00216	P10635
21471	DB00216	P08183
21472	DB00216	P08908
21473	DB00217	P18825
21474	DB00218	P43700
21475	DB00220	P02768
21476	DB00220	O15245
21477	DB00220	Q9UNQ0
21478	DB00220	Q9NPD5
21479	DB00222	P48048
21480	DB00224	P08684
21481	DB00227	P02768
21482	DB00227	P08183
21483	DB00227	Q9NPD5
21484	DB00228	P17658
21485	DB00228	Q6PIU1
21486	DB00228	Q05586
21487	DB00228	P22001
21488	DB00228	O60391
21489	DB00228	Q13936
21490	DB00228	O14764
21491	DB00228	Q9UBN1
21492	DB00228	P56696
21493	DB00228	P18507
21494	DB00228	P16389
21495	DB00228	Q96KK3
21496	DB00228	O43497
21497	DB00228	Q13224
21498	DB00228	O60359
21499	DB00228	Q9UN88
21500	DB00228	P22460
21501	DB00228	P02768
21502	DB00228	Q8WXS5
21503	DB00228	Q13698
21504	DB00230	P43005
21505	DB00231	P47869
21506	DB00231	Q16445
21507	DB00231	Q9UN88
21508	DB00233	Q9NZK7
21509	DB00234	P10635
21510	DB00237	Q15822
21511	DB00237	P31644
21512	DB00237	O00591
21513	DB00237	P28472
21514	DB00237	Q13002
21515	DB00237	P18507
21516	DB00237	Q16478
21517	DB00238	Q72547
21518	DB00239	P33261
21519	DB00240	P04150
21520	DB00241	P14867
21521	DB00241	P18505
21522	DB00241	P34903
21523	DB00241	P18507
21524	DB00242	P09884
21525	DB00242	P31350
21526	DB00242	Q07864
21527	DB00243	Q02641
21528	DB00243	Q9UQD0
21529	DB00243	Q13698
21530	DB00243	P08684
21531	DB00243	P54284
21532	DB00243	O60840
21533	DB00243	P08183
21534	DB00243	Q9NY72
21535	DB00243	O60939
21536	DB00243	Q01668
21537	DB00243	P63252
21538	DB00243	P35499
21539	DB00243	Q01118
21540	DB00245	P31645
21541	DB00246	P47898
21542	DB00246	P18825
21543	DB00246	P20309
21544	DB00246	P50406
21545	DB00246	P35462
21546	DB00247	P28222
21547	DB00248	P18825
21548	DB00248	P07550
21549	DB00250	P05164
21550	DB00252	P02768
21551	DB00252	O00555
21552	DB00252	P28472
21553	DB00252	Q13936
21554	DB00252	Q14524
21555	DB00252	P47869
21556	DB00253	P08185
21557	DB00253	P46721
21558	DB00255	P10275
21559	DB00255	P02766
21560	DB00255	P03372
21561	DB00255	P62508
21562	DB00255	Q9UNQ0
21563	DB00257	P11712
21564	DB00257	P10632
21565	DB00257	P10613
21566	DB00257	P08183
21567	DB00260	P0A6J8
21568	DB00262	P00390
21569	DB00267	P0AD68
21570	DB00268	P18089
21571	DB00270	O95342
21572	DB00270	O95180
21573	DB00273	Q13002
21574	DB00273	Q9Y5Y9
21575	DB00273	Q16099
21576	DB00273	P22748
21577	DB00273	Q13003
21578	DB00273	Q9UQD0
21579	DB00274	P0AD68
21580	DB00274	P46059
21581	DB00275	Q92887
21582	DB00276	P02768
21583	DB00277	Q15155
21584	DB00277	P29274
21585	DB00277	Q9Y4R7
21586	DB00277	Q9Y694
21587	DB00278	P00734
21588	DB00279	Q9NYB5
21589	DB00279	Q14973
21590	DB00279	Q8TF71
21591	DB00279	Q8TCC7
21592	DB00280	P20309
21593	DB00280	P08172
21594	DB00281	Q15858
21595	DB00281	P08183
21596	DB00282	P14324
21597	DB00284	P10253
21598	DB00286	Q86UW2
21599	DB00286	Q9UNQ0
21600	DB00286	P02768
21601	DB00286	P04278
21602	DB00286	Q96BD0
21603	DB00288	P08684
21604	DB00289	Q14957
21605	DB00289	Q8TCU5
21606	DB00289	P02763
21607	DB00289	O15399
21608	DB00292	P34903
21609	DB00292	P19099
21610	DB00292	P14867
21611	DB00292	P28472
21612	DB00292	O14764
21613	DB00293	P04818
21614	DB00294	P04278
21615	DB00295	Q9Y6Y9
21616	DB00295	P02768
21617	DB00297	Q9Y5Y9
21618	DB00299	P06478
21619	DB00300	O15439
21620	DB00300	Q5T3U5
21621	DB00303	P0AD68
21622	DB00303	P44469
21623	DB00304	P06401
21624	DB00306	Q99928
21625	DB00306	O14764
21626	DB00306	Q9UN88
21627	DB00306	P18505
21628	DB00306	Q8N1C3
21629	DB00306	P18507
21630	DB00307	P19793
21631	DB00308	P54289
21632	DB00308	Q02641
21633	DB00310	P02768
21634	DB00311	Q4U2R8
21635	DB00312	P48169
21636	DB00312	P78334
21637	DB00312	Q05586
21638	DB00312	O00591
21639	DB00312	P47870
21640	DB00312	Q14957
21641	DB00312	Q99928
21642	DB00313	Q92769
21643	DB00313	P37231
21644	DB00313	Q07869
21645	DB00313	O94956
21646	DB00313	Q01118
21647	DB00315	P08908
21648	DB00316	Q8NER1
21649	DB00316	P02768
21650	DB00316	Q15185
21651	DB00317	P02768
21652	DB00320	P08913
21653	DB00320	P35348
21654	DB00320	P08183
21655	DB00321	Q9NS40
21656	DB00321	P28222
21657	DB00321	P28335
21658	DB00321	P11712
21659	DB00321	P28221
21660	DB00321	O43525
21661	DB00321	P08172
21662	DB00321	Q12809
21663	DB00321	Q9H3N8
21664	DB00321	P31645
21665	DB00324	P08684
21666	DB00324	P08185
21667	DB00327	P35372
21668	DB00328	Q9NSA0
21669	DB00330	P9WNL5
21670	DB00331	P21695
21671	DB00333	P02763
21672	DB00333	O60391
21673	DB00334	P35348
21674	DB00334	P05177
21675	DB00334	P02768
21676	DB00334	P14416
21677	DB00334	P28335
21678	DB00334	P14867
21679	DB00335	P07550
21680	DB00336	P47989
21681	DB00338	P08183
21682	DB00339	P95029
21683	DB00340	P08173
21684	DB00340	P08912
21685	DB00342	P08173
21686	DB00343	Q13936
21687	DB00345	Q9Y694
21688	DB00345	Q9Y6L6
21689	DB00346	P08684
21690	DB00346	P08183
21691	DB00347	P33261
21692	DB00348	P32754
21693	DB00349	Q99928
21694	DB00349	P47869
21695	DB00349	P48169
21696	DB00349	O14764
21697	DB00350	P22309
21698	DB00351	P04150
21699	DB00354	P35367
21700	DB00357	P11511
21701	DB00360	P08183
21702	DB00363	P08908
21703	DB00363	Q9NYX4
21704	DB00363	P08684
21705	DB00363	P11712
21706	DB00363	P28223
21707	DB00363	P18825
21708	DB00363	P18089
21709	DB00365	P33527
21710	DB00365	O76082
21711	DB00365	P43702
21712	DB00365	O15244
21713	DB00366	P08912
21714	DB00367	P04150
21715	DB00368	O76082
21716	DB00368	P35348
21717	DB00368	O75751
21718	DB00368	P13945
21719	DB00368	P07550
21720	DB00368	O15245
21721	DB00369	Q4U2R8
21722	DB00370	P35367
21723	DB00370	P25100
21724	DB00370	Q9UE69
21725	DB00371	O14764
21726	DB00372	P14416
21727	DB00373	P08588
21728	DB00374	P43119
21729	DB00376	P02768
21730	DB00377	P05177
21731	DB00379	P35869
21732	DB00381	Q02641
21733	DB00381	P17405
21734	DB00382	P08183
21735	DB00383	P20309
21736	DB00385	P11388
21737	DB00387	P08172
21738	DB00388	P27338
21739	DB00389	P11511
21740	DB00390	Q9Y6L6
21741	DB00391	O75751
21742	DB00391	Q86VL8
21743	DB00391	P14416
21744	DB00391	P00918
21745	DB00392	Q8TCU5
21746	DB00393	O60840
21747	DB00393	Q13698
21748	DB00394	Q9HB55
21749	DB00394	P04150
21750	DB00395	P18507
21751	DB00395	P34903
21752	DB00396	O95342
21753	DB00396	P10275
21754	DB00396	P03372
21755	DB00396	P04150
21756	DB00396	Q9NPD5
21757	DB00397	P08588
21758	DB00397	P18825
21759	DB00398	Q9UNQ0
21760	DB00400	P10875
21761	DB00402	Q9UN88
21762	DB00402	P18507
21763	DB00402	P08684
21764	DB00402	P31644
21765	DB00404	Q9UN88
21766	DB00404	P02763
21767	DB00404	O14764
21768	DB00404	P28472
21769	DB00405	P35367
21770	DB00408	P35368
21771	DB00408	P28335
21772	DB00408	P46098
21773	DB00408	P21918
21774	DB00409	P35462
21775	DB00409	P28223
21776	DB00411	Q15822
21777	DB00412	O95342
21778	DB00412	Q07869
21779	DB00413	P08908
21780	DB00413	P21917
21781	DB00413	O15245
21782	DB00415	P02768
21783	DB00415	P46059
21784	DB00415	P0A3M6
21785	DB00417	P24228
21786	DB00417	Q8XJ01
21787	DB00418	Q12879
21788	DB00418	Q8TCU5
21789	DB00418	Q13224
21790	DB00418	P36544
21791	DB00418	P11712
21792	DB00418	P14867
21793	DB00418	P33261
21794	DB00420	P35367
21795	DB00420	P28335
21796	DB00421	P08183
21797	DB00421	P62955
21798	DB00421	Q92887
21799	DB00421	P05093
21800	DB00421	O95180
21801	DB00421	Q13698
21802	DB00421	Q9H8P0
21803	DB00422	P08908
21804	DB00424	P08173
21805	DB00424	P20309
21806	DB00428	P04798
21807	DB00428	P05181
21808	DB00430	Q9X6W0
21809	DB00430	P02918
21810	DB00431	O75311
21811	DB00431	P23415
21812	DB00432	Q4U2R8
21813	DB00433	P25100
21814	DB00434	P28223
21815	DB00434	P41595
21816	DB00434	O15245
21817	DB00436	P00915
21818	DB00438	P0AD65
21819	DB00438	P02768
21820	DB00439	Q9Y6L6
21821	DB00440	P08183
21822	DB00441	O00337
21823	DB00441	P30085
21824	DB00443	P02768
21825	DB00443	P04150
21826	DB00443	P11511
21827	DB00444	O95255
21828	DB00444	P11388
21829	DB00445	P16662
21830	DB00447	Q16348
21831	DB00448	Q9UNQ0
21832	DB00448	O75751
21833	DB00448	Q8TCC7
21834	DB00449	P08913
21835	DB00451	P46721
21836	DB00451	P10828
21837	DB00452	P0A7S3
21838	DB00454	P08912
21839	DB00454	P02763
21840	DB00454	P08183
21841	DB00454	P11229
21842	DB00454	Q14957
21843	DB00455	P08183
21844	DB00455	Q12809
21845	DB00456	Q9NSA0
21846	DB00456	Q7CRA4
21847	DB00456	Q8DNB6
21848	DB00457	P35348
21849	DB00457	P25100
21850	DB00457	P08183
21851	DB00458	P08912
21852	DB00458	P19652
21853	DB00458	P14416
21854	DB00458	O95259
21855	DB00458	P35368
21856	DB00458	P35348
21857	DB00458	P20309
21858	DB00458	P02763
21859	DB00458	P25100
21860	DB00458	P31645
21861	DB00459	P02768
21862	DB00459	P48443
21863	DB00459	P10826
21864	DB00461	P23219
21865	DB00462	P08172
21866	DB00463	P14867
21867	DB00463	Q99928
21868	DB00463	Q9UN88
21869	DB00463	P47870
21870	DB00466	O75311
21871	DB00468	P46721
21872	DB00469	P35354
21873	DB00471	P09917
21874	DB00472	P08183
21875	DB00472	P02768
21876	DB00475	Q9UN88
21877	DB00475	P47870
21878	DB00475	P47869
21879	DB00476	Q01959
21880	DB00476	P05177
21881	DB00477	P28223
21882	DB00477	Q12809
21883	DB00477	P19652
21884	DB00477	P34969
21885	DB00477	P17405
21886	DB00477	P10635
21887	DB00477	P08183
21888	DB00477	P50406
21889	DB00480	P08183
21890	DB00480	Q96SW2
21891	DB00481	P02768
21892	DB00481	P08183
21893	DB00482	Q9UNQ0
21894	DB00482	P08183
21895	DB00483	Q15822
21896	DB00483	P22303
21897	DB00484	P18825
21898	DB00485	P08684
21899	DB00485	A0A0E1R3H3
21900	DB00485	Q7CRA4
21901	DB00486	P11712
21902	DB00487	P43700
21903	DB00489	P08588
21904	DB00490	P08908
21905	DB00491	P04746
21906	DB00493	P02768
21907	DB00493	Q7CRA4
21908	DB00494	O60656
21909	DB00495	Q9UNQ0
21910	DB00495	P08183
21911	DB00495	Q4U2R8
21912	DB00496	P08684
21913	DB00496	P08912
21914	DB00497	P02768
21915	DB00501	O15245
21916	DB00501	P02768
21917	DB00501	O75751
21918	DB00502	P28335
21919	DB00502	P08684
21920	DB00502	P08908
21921	DB00502	P28223
21922	DB00502	P35462
21923	DB00503	Q9NPD5
21924	DB00503	O94956
21925	DB00503	P08684
21926	DB00507	P22413
21927	DB00508	P14416
21928	DB00508	P06276
21929	DB00509	Q96BD0
21930	DB00512	P70174
21931	DB00512	P02768
21932	DB00513	P08519
21933	DB00514	P13498
21934	DB00514	Q99720
21935	DB00514	P04839
21936	DB00515	O15432
21937	DB00515	Q9UNQ0
21938	DB00515	Q04656
21939	DB00515	Q92887
21940	DB00515	O15244
21941	DB00515	O00244
21942	DB00515	P47989
21943	DB00517	P08172
21944	DB00518	Q71U36
21945	DB00520	Q9Y6L6
21946	DB00520	A2QLK4
21947	DB00522	P05981
21948	DB00523	P28702
21949	DB00523	P19793
21950	DB00526	O75751
21951	DB00526	P15559
21952	DB00526	Q92887
21953	DB00527	P0DP23
21954	DB00527	Q9Y5Y9
21955	DB00528	P20815
21956	DB00528	P08684
21957	DB00530	P00533
21958	DB00530	O94956
21959	DB00532	Q14524
21960	DB00534	P51649
21961	DB00535	Q60FT7
21962	DB00536	P05091
21963	DB00536	Q8TCC7
21964	DB00536	O75751
21965	DB00536	O15244
21966	DB00537	P11388
21967	DB00537	Q86VL8
21968	DB00537	B4YQT9
21969	DB00537	Q96FL8
21970	DB00539	P04278
21971	DB00540	P13945
21972	DB00540	P08913
21973	DB00540	P02763
21974	DB00540	P08173
21975	DB00540	P28335
21976	DB00541	O95342
21977	DB00541	Q92887
21978	DB00541	P33527
21979	DB00541	O75751
21980	DB00541	Q9Y6L6
21981	DB00541	Q9UNQ0
21982	DB00543	Q9UN88
21983	DB00543	Q9H3N8
21984	DB00543	P28335
21985	DB00543	P18089
21986	DB00543	P46098
21987	DB00543	P08913
21988	DB00543	P31645
21989	DB00543	P02763
21990	DB00543	P35348
21991	DB00543	P23975
21992	DB00543	P35367
21993	DB00545	P06276
21994	DB00546	Q16445
21995	DB00546	P08684
21996	DB00546	P18505
21997	DB00546	O00591
21998	DB00548	P14679
21999	DB00549	P08684
22000	DB00550	P05164
22001	DB00551	P39900
22002	DB00553	P11509
22003	DB00553	P04798
22004	DB00554	P23219
22005	DB00554	P02768
22006	DB00554	O94956
22007	DB00555	P28472
22008	DB00555	Q14524
22009	DB00555	P34903
22010	DB00555	P29274
22011	DB00555	P08913
22012	DB00555	P21728
22013	DB00555	Q15878
22014	DB00555	P35499
22015	DB00557	P08183
22016	DB00559	P24530
22017	DB00559	P08684
22018	DB00560	P0A7S3
22019	DB00562	P23280
22020	DB00563	Q8TCC7
22021	DB00563	Q96J66
22022	DB00563	Q7Z2H8
22023	DB00564	Q14524
22024	DB00564	Q92887
22025	DB00564	P08183
22026	DB00567	Q7CRA4
22027	DB00567	Q8DR59
22028	DB00568	Q13698
22029	DB00568	Q01668
22030	DB00568	O95180
22031	DB00570	P07437
22032	DB00570	Q9Y6L6
22033	DB00571	P08588
22034	DB00572	O95342
22035	DB00572	P08912
22036	DB00572	P08172
22037	DB00573	P02768
22038	DB00574	P10635
22039	DB00575	P04798
22040	DB00575	P02768
22041	DB00575	P18825
22042	DB00577	Q16348
22043	DB00577	Q8TCC7
22044	DB00578	P24228
22045	DB00580	P00918
22046	DB00583	O43772
22047	DB00583	Q9H015
22048	DB00583	Q8TCC7
22049	DB00583	Q86VW1
22050	DB00584	P08183
22051	DB00586	Q9Y6L6
22052	DB00586	O43526
22053	DB00586	Q9NSA0
22054	DB00588	P47712
22055	DB00588	P04150
22056	DB00589	P28223
22057	DB00589	P28335
22058	DB00590	P25100
22059	DB00590	O15245
22060	DB00591	P04150
22061	DB00593	O43497
22062	DB00595	Q4U2R8
22063	DB00598	P25100
22064	DB00598	P35348
22065	DB00599	P36544
22066	DB00599	P31644
22067	DB00599	P34903
22068	DB00602	Q92887
22069	DB00603	P28472
22070	DB00603	P08684
22071	DB00603	P18507
22072	DB00603	P14867
22073	DB00603	P47870
22074	DB00604	Q12809
22075	DB00605	P15121
22076	DB00605	Q4U2R8
22077	DB00605	O60218
22078	DB00606	P00918
22079	DB00606	Q9Y2D0
22080	DB00606	P43166
22081	DB00608	P02763
22082	DB00608	P02768
22083	DB00610	P35348
22084	DB00612	P07550
22085	DB00613	P10632
22086	DB00615	P0A8V2
22087	DB00615	P07900
22088	DB00616	P12821
22089	DB00617	Q9P0X4
22090	DB00619	P02768
22091	DB00619	P00519
22092	DB00619	Q9UNQ0
22093	DB00619	O95342
22094	DB00620	P04150
22095	DB00621	P10275
22096	DB00622	O95342
22097	DB00622	P08183
22098	DB00622	P08912
22099	DB00623	P10275
22100	DB00623	P28223
22101	DB00625	O15245
22102	DB00625	P02768
22103	DB00626	P42334
22104	DB00627	O15427
22105	DB00627	P53985
22106	DB00628	Q8N1C3
22107	DB00628	Q99928
22108	DB00628	P18505
22109	DB00628	P18507
22110	DB00628	P34903
22111	DB00630	P23469
22112	DB00630	P29074
22113	DB00631	P23921
22114	DB00632	P03200
22115	DB00633	P08913
22116	DB00634	P53848
22117	DB00635	P02768
22118	DB00635	P08185
22119	DB00636	P08684
22120	DB00640	Q14542
22121	DB00640	Q9BZD2
22122	DB00640	O00337
22123	DB00641	Q92887
22124	DB00641	P46721
22125	DB00642	P22102
22126	DB00645	Q9Y5Y9
22127	DB00646	Q9NPD5
22128	DB00648	P08183
22129	DB00649	O00337
22130	DB00651	Q08493
22131	DB00652	P41145
22132	DB00653	Q08289
22133	DB00653	Q13936
22134	DB00653	O00555
22135	DB00653	P54284
22136	DB00655	Q8TCC7
22137	DB00655	P03372
22138	DB00655	P08183
22139	DB00655	P11511
22140	DB00656	P35348
22141	DB00656	P28223
22142	DB00657	P36544
22143	DB00659	Q4U2R8
22144	DB00659	O60391
22145	DB00659	O15399
22146	DB00661	Q14654
22147	DB00661	Q9H015
22148	DB00661	O15245
22149	DB00661	P46721
22150	DB00661	Q00975
22151	DB00661	P08183
22152	DB00661	Q9Y6L6
22153	DB00661	Q13936
22154	DB00663	P08684
22155	DB00665	P33261
22156	DB00665	P10275
22157	DB00668	P01375
22158	DB00668	P25100
22159	DB00669	Q9UNQ0
22160	DB00671	O76082
22161	DB00672	Q09428
22162	DB00673	P33261
22163	DB00674	P10635
22164	DB00674	P36544
22165	DB00675	O95342
22166	DB00675	Q04759
22167	DB00675	P04278
22168	DB00675	Q05655
22169	DB00675	P05129
22170	DB00677	P02787
22171	DB00678	P30556
22172	DB00679	P35368
22173	DB00679	Q12809
22174	DB00682	P02763
22175	DB00682	O75469
22176	DB00683	P18505
22177	DB00683	Q16445
22178	DB00685	P43702
22179	DB00685	P43700
22180	DB00688	Q9UNQ0
22181	DB00688	Q03393
22182	DB00690	P14867
22183	DB00690	P48169
22184	DB00692	P35348
22185	DB00693	P33527
22186	DB00694	Q02880
22187	DB00694	P11388
22188	DB00695	P02768
22189	DB00695	Q8TCC7
22190	DB00695	Q92959
22191	DB00696	P18825
22192	DB00696	P08684
22193	DB00697	P08913
22194	DB00697	Q9Y2I1
22195	DB00697	P25100
22196	DB00701	Q9Y6L6
22197	DB00703	P07451
22198	DB00703	P00915
22199	DB00704	P41143
22200	DB00705	Q72547
22201	DB00706	P02763
22202	DB00708	P41145
22203	DB00709	P33527
22204	DB00709	O15245
22205	DB00712	O15439
22206	DB00712	P02768
22207	DB00713	Q7CRA4
22208	DB00713	Q8DR59
22209	DB00714	P28221
22210	DB00714	P21918
22211	DB00714	P21728
22212	DB00714	P08913
22213	DB00714	P28335
22214	DB00715	P25100
22215	DB00715	P07550
22216	DB00715	P30939
22217	DB00715	P13945
22218	DB00715	P28221
22219	DB00715	P33261
22220	DB00715	P28335
22221	DB00716	Q9Y271
22222	DB00717	P10275
22223	DB00718	O15440
22224	DB00719	P35367
22225	DB00721	Q12791
22226	DB00721	P26358
22227	DB00721	Q15822
22228	DB00721	Q86W47
22229	DB00722	P00797
22230	DB00723	P25100
22231	DB00725	P08912
22232	DB00726	P08912
22233	DB00726	P08909
22234	DB00726	P08173
22235	DB00726	P08183
22236	DB00726	P28223
22237	DB00728	P46721
22238	DB00731	P53985
22239	DB00731	P37231
22240	DB00731	P46059
22241	DB00731	O15439
22242	DB00734	P35367
22243	DB00734	P02763
22244	DB00734	P35348
22245	DB00734	P35368
22246	DB00734	P08908
22247	DB00734	P14416
22248	DB00736	O94760
22249	DB00737	P02768
22250	DB00738	P04798
22251	DB00739	Q7CRA4
22252	DB00739	Q8DNB6
22253	DB00740	Q14524
22254	DB00741	P04083
22255	DB00747	P08173
22256	DB00749	P35354
22257	DB00751	P34969
22258	DB00751	P35367
22259	DB00752	P10635
22260	DB00752	P08684
22261	DB00753	P05181
22262	DB00753	P98194
22263	DB00754	Q14524
22264	DB00755	P02753
22265	DB00755	O60760
22266	DB00755	Q6V0L0
22267	DB00755	Q9NY56
22268	DB00757	P08684
22269	DB00758	O15245
22270	DB00759	P0A7U3
22271	DB00760	P14489
22272	DB00762	P02768
22273	DB00765	P07101
22274	DB00767	P08912
22275	DB00768	P35367
22276	DB00769	P08684
22277	DB00770	O15440
22278	DB00770	P34995
22279	DB00773	P33527
22280	DB00773	O15438
22281	DB00773	P08183
22282	DB00774	Q12791
22283	DB00775	P08514
22284	DB00776	P35498
22285	DB00776	Q9NY72
22286	DB00776	Q14524
22287	DB00777	P14416
22288	DB00777	P20309
22289	DB00778	P0A7J6
22290	DB00780	P80404
22291	DB00783	Q9NYB5
22292	DB00783	Q9NSA0
22293	DB00783	O15244
22294	DB00783	O75469
22295	DB00784	P02768
22296	DB00785	P07550
22297	DB00786	P45452
22298	DB00786	P08254
22299	DB00786	Q8N119
22300	DB00786	P39900
22301	DB00786	Q9H239
22302	DB00787	P02768
22303	DB00788	P23219
22304	DB00788	Q4U2R8
22305	DB00790	Q16348
22306	DB00794	O00591
22307	DB00794	P78334
22308	DB00794	P42262
22309	DB00794	P34903
22310	DB00795	P24557
22311	DB00795	P24752
22312	DB00797	P08913
22313	DB00797	P35367
22314	DB00798	O15244
22315	DB00799	P28702
22316	DB00800	P18825
22317	DB00800	P18089
22318	DB00801	P28472
22319	DB00801	O00591
22320	DB00801	P78334
22321	DB00802	P08183
22322	DB00802	P02768
22323	DB00804	P20309
22324	DB00805	P28335
22325	DB00806	P30542
22326	DB00808	P02763
22327	DB00811	Q9HAS3
22328	DB00811	P26676
22329	DB00811	Q99808
22330	DB00812	P23219
22331	DB00812	Q9NSA0
22332	DB00813	P08183
22333	DB00814	P23219
22334	DB00818	P02768
22335	DB00818	P35499
22336	DB00818	Q16445
22337	DB00818	P48169
22338	DB00818	P10632
22339	DB00818	P18507
22340	DB00818	P11509
22341	DB00822	P05091
22342	DB00823	P08684
22343	DB00824	P30542
22344	DB00824	P29274
22345	DB00825	P11509
22346	DB00825	Q01668
22347	DB00825	Q08289
22348	DB00825	O00555
22349	DB00829	P34903
22350	DB00829	Q8N1C3
22351	DB00829	O00591
22352	DB00829	P18507
22353	DB00829	P14867
22354	DB00830	Q01959
22355	DB00831	P14416
22356	DB00831	P0DP23
22357	DB00831	P05177
22358	DB00833	P05164
22359	DB00833	Q8XJ01
22360	DB00835	P08912
22361	DB00836	P41143
22362	DB00836	O00555
22363	DB00836	P08183
22364	DB00837	Q9UBS5
22365	DB00842	O14764
22366	DB00842	P54855
22367	DB00842	P18507
22368	DB00842	P48169
22369	DB00842	P34903
22370	DB00843	P29475
22371	DB00843	O60391
22372	DB00845	P33527
22373	DB00845	P20815
22374	DB00845	P08684
22375	DB00847	P49146
22376	DB00848	P10696
22377	DB00848	Q23022
22378	DB00849	P48169
22379	DB00849	Q13002
22380	DB00850	P08684
22381	DB00850	P21728
22382	DB00851	P05181
22383	DB00852	P23975
22384	DB00852	P18850
22385	DB00852	P01100
22386	DB00852	Q01959
22387	DB00852	P01375
22388	DB00853	P08183
22389	DB00854	P35372
22390	DB00855	P13716
22391	DB00856	P47989
22392	DB00857	P05177
22393	DB00857	Q14534
22394	DB00859	Q9Y6L6
22395	DB00861	P02766
22396	DB00863	P25021
22397	DB00863	O15245
22398	DB00863	P22303
22399	DB00864	Q8WWZ7
22400	DB00865	P35348
22401	DB00866	P08908
22402	DB00868	Q14524
22403	DB00869	P00176
22404	DB00869	P05181
22405	DB00871	P13945
22406	DB00872	P08183
22407	DB00872	P37288
22408	DB00874	Q13224
22409	DB00875	P35348
22410	DB00875	P21917
22411	DB00876	P30556
22412	DB00879	Q72547
22413	DB00880	Q4U2R8
22414	DB00886	P12821
22415	DB00887	P13569
22416	DB00889	P04798
22417	DB00889	P46098
22418	DB00891	Q49184
22419	DB00897	Q8N1C3
22420	DB00898	P23416
22421	DB00898	Q14542
22422	DB00898	O95264
22423	DB00898	Q9GZZ6
22424	DB00898	P46098
22425	DB00898	P30532
22426	DB00898	P18505
22427	DB00898	Q8TCU5
22428	DB00898	Q99808
22429	DB00898	Q92806
22430	DB00898	P19320
22431	DB00898	Q9UN88
22432	DB00899	P35372
22433	DB00900	Q14542
22434	DB00900	Q72547
22435	DB00903	P05023
22436	DB00903	Q9UJU2
22437	DB00904	P10635
22438	DB00904	P08684
22439	DB00907	Q9UQD0
22440	DB00907	Q9NY46
22441	DB00907	Q15858
22442	DB00907	Q07699
22443	DB00907	P23975
22444	DB00907	Q9UI33
22445	DB00907	P08172
22446	DB00908	P35348
22447	DB00908	Q9H015
22448	DB00908	O15244
22449	DB00909	P08183
22450	DB00909	Q9NY46
22451	DB00909	Q99250
22452	DB00909	P23280
22453	DB00909	O60939
22454	DB00909	Q14524
22455	DB00909	P22748
22456	DB00910	P11473
22457	DB00914	P10635
22458	DB00915	O15244
22459	DB00916	P20815
22460	DB00917	O15244
22461	DB00917	Q86UW1
22462	DB00917	P43115
22463	DB00918	P08684
22464	DB00918	P10635
22465	DB00920	P35367
22466	DB00921	P41145
22467	DB00921	P08183
22468	DB00922	Q14654
22469	DB00924	O00206
22470	DB00924	P50406
22471	DB00925	P18089
22472	DB00926	P19793
22473	DB00926	P10826
22474	DB00926	P48443
22475	DB00927	P25021
22476	DB00929	P43116
22477	DB00932	Q9NPD5
22478	DB00932	P10635
22479	DB00933	P14416
22480	DB00934	P34969
22481	DB00934	P18089
22482	DB00934	P35367
22483	DB00934	P08913
22484	DB00934	P11229
22485	DB00935	P08909
22486	DB00935	P28222
22487	DB00936	P53985
22488	DB00936	Q4U2R8
22489	DB00936	P23219
22490	DB00938	O75751
22491	DB00938	O15244
22492	DB00939	O43526
22493	DB00940	P08912
22494	DB00940	P22303
22495	DB00943	Q14542
22496	DB00943	Q72547
22497	DB00943	Q99808
22498	DB00945	P12004
22499	DB00945	P29466
22500	DB00945	P51812
22501	DB00945	P28482
22502	DB00945	P25101
22503	DB00945	P54646
22504	DB00945	Q4U2R8
22505	DB00945	P27361
22506	DB00945	P08183
22507	DB00945	Q16659
22508	DB00947	P03372
22509	DB00950	Q8TCC7
22510	DB00950	Q92887
22511	DB00950	P02763
22512	DB00951	P02768
22513	DB00951	P11509
22514	DB00952	P28221
22515	DB00953	P28222
22516	DB00955	P0A7S3
22517	DB00956	P35372
22518	DB00957	P03372
22519	DB00958	P30711
22520	DB00958	O15431
22521	DB00958	P09488
22522	DB00958	P15559
22523	DB00960	P07550
22524	DB00962	P08684
22525	DB00963	P35354
